avTemp,avVisc,avYield,hStMaxTop,hStRMSTop,modeltime,Nu,step,surfVRMS,timeGa,VRMS,vStMaxTop,vStRMSTop
0.5005993258932074,317.9270481475099,0.0,0.0,0.0,0.0,31.509122302485128,0,0.0,0.0,0.0,0.0,0.0
0.5005993258932074,317.9270481475099,0.0,0.0,0.0,0.0,31.509122302485128,0,0.0,0.0,0.0,0.0,0.0
